shipment_id,exporter_name,importer_name,exporter_country,importer_country,country,hs_code,value_usd,ship_date
S00017763,EXPORTER_00002,IMPORTER_01249,TR,CN,TR,150202,79081.96,2023-07-24
S00017764,EXPORTER_03998,IMPORTER_00694,VN,US,VN,480302,5487.35,2024-12-02
S00017765,EXPORTER_00269,IMPORTER_02099,TR,SG,TR,260402,79904.64,2024-07-20
S00017766,EXPORTER_03012,IMPORTER_02153,CA,MX,CA,170400,39774.6,2023-02-25
S00017767,EXPORTER_02236,IMPORTER_01465,CN,CA,CN,030201,24424.21,2024-01-16
S00017768,EXPORTER_01751,IMPORTER_00493,GB,US,GB,090001,59576.29,2023-02-19
S00017769,EXPORTER_02778,IMPORTER_01301,ES,SG,ES,030402,14599.58,2023-07-06
S00017770,EXPORTER_02580,IMPORTER_02779,IT,IT,IT,240102,67711.89,2024-08-27
S00017771,EXPORTER_01486,IMPORTER_01070,CN,US,CN,260100,71950.65,2024-12-13
S00017772,EXPORTER_00770,IMPORTER_01097,IL,JP,IL,390402,74190.83,2023-11-10
S00017773,EXPORTER_02017,IMPORTER_02418,JP,IT,JP,440202,51472.44,2023-08-30
S00017774,EXPORTER_01159,IMPORTER_03519,IL,SG,IL,320301,27160.56,2023-04-18
S00017775,EXPORTER_00243,IMPORTER_00562,SE,SE,SE,460302,26447.85,2023-09-04
S00017776,EXPORTER_03157,IMPORTER_00295,JP,SE,JP,320300,32203.75,2024-09-19
S00017777,EXPORTER_03577,IMPORTER_00703,SG,BR,SG,160001,74046.52,2023-04-23
S00017778,EXPORTER_01657,IMPORTER_00575,SE,JP,SE,210001,33060.63,2023-03-04
S00017779,EXPORTER_02335,IMPORTER_03448,KR,IN,KR,100202,51744.56,2024-02-01
S00017780,EXPORTER_01371,IMPORTER_01275,ES,BR,ES,210202,46035.61,2024-06-11
S00017781,EXPORTER_00324,IMPORTER_01937,JP,IT,JP,330300,30633.56,2023-04-04
S00017782,EXPORTER_03348,IMPORTER_03664,JP,BR,JP,100200,38644.06,2023-01-13
S00017783,EXPORTER_03904,IMPORTER_03137,FR,SE,FR,430301,74964.53,2023-12-07
S00017784,EXPORTER_01403,IMPORTER_00285,AE,KR,AE,180000,74829.99,2023-01-12
S00017785,EXPORTER_02507,IMPORTER_03790,KR,JP,KR,440202,11088.87,2024-06-11
S00017786,EXPORTER_02603,IMPORTER_01604,MX,TR,MX,280300,74938.06,2023-02-28
S00017787,EXPORTER_01326,IMPORTER_03896,DE,NL,DE,010000,55994.65,2023-04-03
S00017788,EXPORTER_01902,IMPORTER_03549,CN,CN,CN,280001,2610.59,2024-08-08
S00017789,EXPORTER_02645,IMPORTER_00744,JP,FR,JP,110400,82426.56,2023-07-23
S00017790,EXPORTER_01085,IMPORTER_01814,VN,IN,VN,300402,4488.93,2023-09-02
S00017791,EXPORTER_03429,IMPORTER_01517,ES,AE,ES,470200,89675.19,2024-11-20
S00017792,EXPORTER_01423,IMPORTER_03339,NL,SG,NL,330002,79160.52,2023-02-17
S00017793,EXPORTER_01314,IMPORTER_02808,NL,DE,NL,310200,87077.35,2023-10-10
S00017794,EXPORTER_00731,IMPORTER_02725,TR,KR,TR,400301,25848.68,2023-06-17
S00017795,EXPORTER_01267,IMPORTER_03804,IT,SE,IT,490002,16746.33,2024-11-14
S00017796,EXPORTER_03777,IMPORTER_00375,CA,VN,CA,300002,22350.39,2024-09-28
S00017797,EXPORTER_03422,IMPORTER_02509,SE,CA,SE,150102,4389.2,2023-08-17
S00017798,EXPORTER_03262,IMPORTER_03033,TR,CN,TR,310102,38259.68,2023-04-01
S00017799,EXPORTER_02795,IMPORTER_01186,ES,KR,ES,380202,3073.44,2023-05-29
S00017800,EXPORTER_02925,IMPORTER_02702,CN,DE,CN,130302,69995.34,2024-01-13
S00017801,EXPORTER_03715,IMPORTER_02962,ES,GB,ES,440100,78941.84,2023-03-02
S00017802,EXPORTER_00063,IMPORTER_01906,MX,CA,MX,270201,59447.24,2024-08-21
S00017803,EXPORTER_03467,IMPORTER_03067,BR,ES,BR,110100,21364.41,2023-08-24
S00017804,EXPORTER_01680,IMPORTER_00985,GB,JP,GB,330302,60173.77,2024-01-05
S00017805,EXPORTER_03008,IMPORTER_01265,DE,AE,DE,220200,3050.43,2023-11-04
S00017806,EXPORTER_03772,IMPORTER_01476,MX,CA,MX,310200,9817.23,2024-07-18
S00017807,EXPORTER_00814,IMPORTER_00127,SG,MX,SG,280300,3812.29,2023-08-01
S00017808,EXPORTER_03129,IMPORTER_02553,SG,US,SG,130102,28116.29,2023-10-11
S00017809,EXPORTER_01607,IMPORTER_02232,US,NL,US,290400,54775.44,2023-04-25
S00017810,EXPORTER_02169,IMPORTER_01483,CN,AE,CN,160300,6686.81,2024-11-06
S00017811,EXPORTER_03665,IMPORTER_02526,IT,JP,IT,100402,56388.45,2024-07-29
S00017812,EXPORTER_03694,IMPORTER_03383,BR,NL,BR,470402,5291.74,2024-12-24
S00017813,EXPORTER_01887,IMPORTER_03746,IN,AE,IN,420201,69734.5,2024-09-04
S00017814,EXPORTER_02222,IMPORTER_01597,KR,ES,KR,320100,11601.96,2023-07-23
S00017815,EXPORTER_02517,IMPORTER_02792,US,IT,US,220300,42322.42,2023-02-23
S00017816,EXPORTER_02075,IMPORTER_00084,MX,JP,MX,020002,27367.77,2024-05-24
S00017817,EXPORTER_01969,IMPORTER_01465,ES,MX,ES,090401,82486.6,2024-02-19
S00017818,EXPORTER_02166,IMPORTER_00981,IN,JP,IN,310302,70043.88,2024-01-07
S00017819,EXPORTER_01402,IMPORTER_03388,IL,CN,IL,270300,50981.81,2023-10-11
S00017820,EXPORTER_02749,IMPORTER_01672,CN,SE,CN,070200,38651.2,2023-02-28
S00017821,EXPORTER_03261,IMPORTER_01103,GB,TR,GB,370200,656.06,2023-04-26
S00017822,EXPORTER_01483,IMPORTER_01081,IT,BR,IT,140300,83848.41,2024-06-25
S00017823,EXPORTER_00080,IMPORTER_02224,BR,IL,BR,110401,13056.43,2023-08-09
S00017824,EXPORTER_03058,IMPORTER_00562,KR,IN,KR,130401,1463.89,2023-10-18
S00017825,EXPORTER_00230,IMPORTER_01037,DE,ES,DE,280302,88267.07,2024-10-01
S00017826,EXPORTER_02421,IMPORTER_00515,JP,BR,JP,020301,15597.42,2024-10-28
S00017827,EXPORTER_02226,IMPORTER_02364,JP,KR,JP,210001,68494.82,2023-04-15
S00017828,EXPORTER_03738,IMPORTER_03707,KR,SE,KR,320001,11718.48,2023-06-02
S00017829,EXPORTER_03937,IMPORTER_03808,TR,MX,TR,200202,40038.76,2023-06-11
S00017830,EXPORTER_02787,IMPORTER_03421,DE,US,DE,190201,74788.34,2023-06-15
S00017831,EXPORTER_01750,IMPORTER_00595,IT,IL,IT,210200,82743.26,2024-09-06
S00017832,EXPORTER_00779,IMPORTER_00583,KR,ES,KR,160301,61419.69,2023-04-20
S00017833,EXPORTER_03589,IMPORTER_01751,ES,CN,ES,370402,53489.49,2023-04-01
S00017834,EXPORTER_01632,IMPORTER_01963,TR,DE,TR,220201,70099.68,2024-09-06
S00017835,EXPORTER_03048,IMPORTER_02896,CN,IT,CN,260201,58444.69,2023-09-27
S00017836,EXPORTER_02693,IMPORTER_02231,MX,CN,MX,380002,50578.73,2024-05-11
S00017837,EXPORTER_01239,IMPORTER_03714,ES,US,ES,230201,65129.23,2024-01-24
S00017838,EXPORTER_02295,IMPORTER_03338,GB,CN,GB,070302,4369.53,2023-12-27
S00017839,EXPORTER_01258,IMPORTER_03341,VN,NL,VN,400400,74220.59,2024-01-11
S00017840,EXPORTER_02772,IMPORTER_02096,IT,AE,IT,270101,83799.44,2023-03-25
S00017841,EXPORTER_03541,IMPORTER_00182,MX,IL,MX,040000,78276.96,2023-01-28
S00017842,EXPORTER_01762,IMPORTER_03866,GB,IN,GB,030202,33249.81,2023-12-01
S00017843,EXPORTER_01255,IMPORTER_01932,CA,KR,CA,180401,44705.8,2024-08-24
S00017844,EXPORTER_03071,IMPORTER_00220,SG,BR,SG,480000,1408.48,2023-09-03
S00017845,EXPORTER_00845,IMPORTER_01888,JP,NL,JP,240000,50868.46,2023-12-03
S00017846,EXPORTER_03318,IMPORTER_02160,US,IN,US,350300,7452.76,2023-06-29
S00017847,EXPORTER_01291,IMPORTER_02276,MX,FR,MX,030201,20541.97,2024-04-08
S00017848,EXPORTER_03002,IMPORTER_03926,TR,FR,TR,440300,32198.87,2024-09-24
S00017849,EXPORTER_01050,IMPORTER_01117,IL,FR,IL,310001,83872.8,2023-02-15
S00017850,EXPORTER_01341,IMPORTER_03560,TR,ES,TR,050300,77949.79,2024-12-05
S00017851,EXPORTER_03348,IMPORTER_01435,ES,CA,ES,190201,88786.1,2024-10-17
S00017852,EXPORTER_03486,IMPORTER_00933,MX,SG,MX,180101,34421.64,2023-03-08
S00017853,EXPORTER_02082,IMPORTER_00381,MX,AE,MX,240200,58068.23,2023-08-19
S00017854,EXPORTER_02085,IMPORTER_00307,JP,TR,JP,290002,61307.46,2024-02-14
S00017855,EXPORTER_00553,IMPORTER_00626,GB,US,GB,470102,79056.72,2023-02-08
S00017856,EXPORTER_02272,IMPORTER_03713,MX,SG,MX,090100,7420.54,2024-01-14
S00017857,EXPORTER_02135,IMPORTER_00181,KR,MX,KR,460200,30704.13,2024-11-18
S00017858,EXPORTER_02937,IMPORTER_02360,CA,MX,CA,390102,26626.94,2024-03-30
S00017859,EXPORTER_03031,IMPORTER_00623,JP,CA,JP,240101,60856.58,2023-11-19
S00017860,EXPORTER_00495,IMPORTER_03291,IL,GB,IL,360201,42888.24,2024-07-28
S00017861,EXPORTER_03063,IMPORTER_01157,CA,NL,CA,340000,85466.97,2023-07-04
S00017862,EXPORTER_01322,IMPORTER_01500,MX,CN,MX,100000,78364.74,2024-06-10
S00017863,EXPORTER_02885,IMPORTER_01222,US,NL,US,070202,25330.95,2023-09-30
S00017864,EXPORTER_02745,IMPORTER_03253,IL,DE,IL,420002,65274.79,2023-10-26
S00017865,EXPORTER_01332,IMPORTER_00455,BR,CA,BR,210102,15747.13,2023-06-01
S00017866,EXPORTER_02480,IMPORTER_00736,IT,AE,IT,400102,75591.58,2023-03-25
S00017867,EXPORTER_03654,IMPORTER_01778,CA,DE,CA,290400,41810.77,2024-06-18
S00017868,EXPORTER_02595,IMPORTER_02548,TR,TR,TR,160201,22510.26,2024-08-25
S00017869,EXPORTER_01248,IMPORTER_02649,CA,JP,CA,300102,67075.93,2024-09-02
S00017870,EXPORTER_02552,IMPORTER_00389,ES,IT,ES,440100,51700.52,2023-01-01
S00017871,EXPORTER_01933,IMPORTER_02181,AE,IL,AE,060000,76059.48,2023-11-15
S00017872,EXPORTER_02696,IMPORTER_01047,GB,AE,GB,070400,21972.09,2024-05-01
S00017873,EXPORTER_03780,IMPORTER_00306,SE,BR,SE,340202,22840.91,2023-09-03
S00017874,EXPORTER_00948,IMPORTER_00820,BR,KR,BR,230002,76677.66,2023-03-25
S00017875,EXPORTER_02816,IMPORTER_03110,IT,BR,IT,020100,2953.34,2024-03-14
S00017876,EXPORTER_02749,IMPORTER_03922,US,DE,US,010000,34839.9,2023-03-31
S00017877,EXPORTER_03730,IMPORTER_02395,AE,BR,AE,090001,66068.49,2023-03-24
S00017878,EXPORTER_02792,IMPORTER_02386,VN,MX,VN,030002,3848.43,2023-01-29
S00017879,EXPORTER_03223,IMPORTER_00882,AE,DE,AE,280400,30511.16,2024-10-01
S00017880,EXPORTER_00719,IMPORTER_02165,CN,IL,CN,370001,7160.74,2023-07-14
S00017881,EXPORTER_02495,IMPORTER_02295,JP,NL,JP,460402,17245.01,2024-05-15
S00017882,EXPORTER_03262,IMPORTER_03515,DE,BR,DE,210201,70027.24,2023-05-06
S00017883,EXPORTER_02844,IMPORTER_01857,US,DE,US,060200,14445.42,2023-07-07
S00017884,EXPORTER_01121,IMPORTER_01424,SE,NL,SE,170301,87130.48,2023-10-04
S00017885,EXPORTER_00615,IMPORTER_02451,TR,KR,TR,360200,81227.91,2024-06-01
S00017886,EXPORTER_01975,IMPORTER_00732,CA,TR,CA,470101,43827.92,2023-11-27
S00017887,EXPORTER_00577,IMPORTER_01166,NL,AE,NL,490201,4453.2,2024-03-02
S00017888,EXPORTER_02443,IMPORTER_00028,KR,SE,KR,190102,41902.56,2023-05-29
S00017889,EXPORTER_02189,IMPORTER_00476,IL,JP,IL,400202,63918.19,2024-03-06
S00017890,EXPORTER_03137,IMPORTER_03144,CA,IL,CA,490201,19360.47,2024-03-03
S00017891,EXPORTER_03780,IMPORTER_00473,KR,SG,KR,430300,31751.2,2024-04-12
S00017892,EXPORTER_03462,IMPORTER_02938,ES,TR,ES,310100,53450.67,2023-10-11
S00017893,EXPORTER_00689,IMPORTER_00321,IL,CA,IL,140200,38444.94,2024-05-07
S00017894,EXPORTER_02900,IMPORTER_02207,VN,ES,VN,180401,56647.28,2024-03-20
S00017895,EXPORTER_00099,IMPORTER_00770,KR,US,KR,340301,71331.83,2023-11-27
S00017896,EXPORTER_02545,IMPORTER_01188,AE,BR,AE,230402,79995.66,2023-05-27
S00017897,EXPORTER_03506,IMPORTER_03134,DE,DE,DE,420001,69527.84,2024-09-18
S00017898,EXPORTER_03635,IMPORTER_00906,KR,US,KR,420000,5671.52,2024-11-17
S00017899,EXPORTER_03838,IMPORTER_00363,TR,KR,TR,150300,59006.26,2023-06-19
S00017900,EXPORTER_02728,IMPORTER_00067,US,MX,US,240302,39470.48,2024-05-27
S00017901,EXPORTER_00883,IMPORTER_02137,KR,CA,KR,020100,74481.31,2024-07-16
S00017902,EXPORTER_00617,IMPORTER_00864,AE,MX,AE,370400,61633.4,2023-09-16
S00017903,EXPORTER_03614,IMPORTER_00516,AE,TR,AE,430301,44846.3,2023-07-09
S00017904,EXPORTER_01983,IMPORTER_00556,KR,IT,KR,290402,46543.15,2023-12-10
S00017905,EXPORTER_00449,IMPORTER_01410,US,KR,US,360402,19050.65,2024-03-15
S00017906,EXPORTER_02929,IMPORTER_02192,CN,CN,CN,340400,32297.82,2023-04-26
S00017907,EXPORTER_03443,IMPORTER_03850,NL,NL,NL,100302,37126.59,2024-01-12
S00017908,EXPORTER_02397,IMPORTER_02339,NL,DE,NL,410302,43537.97,2024-05-25
S00017909,EXPORTER_00670,IMPORTER_01720,FR,BR,FR,020401,45677.98,2024-08-06
S00017910,EXPORTER_00401,IMPORTER_00575,IN,TR,IN,020202,5538.22,2024-07-20
S00017911,EXPORTER_03805,IMPORTER_03299,IL,IN,IL,440200,714.36,2023-05-19
S00017912,EXPORTER_00419,IMPORTER_00348,SE,SG,SE,260200,28166.98,2023-07-04
S00017913,EXPORTER_01704,IMPORTER_02145,IT,KR,IT,440300,77667.08,2023-10-18
S00017914,EXPORTER_01260,IMPORTER_01028,JP,SE,JP,230302,89342.8,2024-10-22
S00017915,EXPORTER_02240,IMPORTER_01392,AE,MX,AE,260001,22701.1,2024-10-14
S00017916,EXPORTER_03248,IMPORTER_03663,ES,GB,ES,190200,45607.11,2024-12-24
S00017917,EXPORTER_02373,IMPORTER_01493,JP,SE,JP,240200,55346.32,2023-08-26
S00017918,EXPORTER_02599,IMPORTER_00725,IL,IN,IL,070401,85550.81,2024-02-27
S00017919,EXPORTER_01963,IMPORTER_00373,GB,AE,GB,300401,37841.69,2023-01-09
S00017920,EXPORTER_00035,IMPORTER_00469,US,BR,US,010401,55690.48,2023-03-16
S00017921,EXPORTER_00533,IMPORTER_01756,DE,NL,DE,230102,3920.04,2023-03-09
S00017922,EXPORTER_01883,IMPORTER_02734,NL,US,NL,390102,86725.45,2024-10-04
S00017923,EXPORTER_00106,IMPORTER_03270,VN,BR,VN,280101,87770.41,2024-11-22
S00017924,EXPORTER_01701,IMPORTER_03643,VN,AE,VN,090402,30458.89,2023-10-06
S00017925,EXPORTER_01981,IMPORTER_02726,IN,IN,IN,460302,9080.39,2023-10-24
S00017926,EXPORTER_01438,IMPORTER_00237,VN,VN,VN,410302,4447.73,2023-09-26
S00017927,EXPORTER_03256,IMPORTER_03045,NL,NL,NL,060400,163.95,2024-10-20
S00017928,EXPORTER_02752,IMPORTER_00455,SE,NL,SE,250002,83862.55,2023-08-11
S00017929,EXPORTER_02115,IMPORTER_01617,US,BR,US,360001,12802.73,2024-10-28
S00017930,EXPORTER_01546,IMPORTER_00455,SG,MX,SG,340400,6467.83,2024-02-18
S00017931,EXPORTER_01398,IMPORTER_02883,BR,DE,BR,450202,17384.28,2023-06-03
S00017932,EXPORTER_00388,IMPORTER_02246,US,TR,US,180201,87384.68,2023-09-18
S00017933,EXPORTER_01112,IMPORTER_02187,US,US,US,360102,3256.13,2024-07-04
S00017934,EXPORTER_03171,IMPORTER_01557,KR,NL,KR,420101,18563.81,2024-11-29
S00017935,EXPORTER_03681,IMPORTER_02836,BR,TR,BR,320102,78179.4,2024-03-05
S00017936,EXPORTER_00411,IMPORTER_00205,IT,US,IT,080002,36587.37,2024-12-01
S00017937,EXPORTER_00944,IMPORTER_02946,VN,IL,VN,250202,17618.51,2023-07-26
S00017938,EXPORTER_00732,IMPORTER_01897,GB,BR,GB,140102,10923.38,2024-10-13
S00017939,EXPORTER_01552,IMPORTER_01303,TR,SE,TR,270402,4296.21,2023-12-08
S00017940,EXPORTER_03491,IMPORTER_03067,IN,SG,IN,280001,81666.19,2023-10-18
S00017941,EXPORTER_00090,IMPORTER_02245,SE,KR,SE,140001,66205.39,2023-11-21
S00017942,EXPORTER_03174,IMPORTER_02092,KR,ES,KR,410402,46178.76,2023-03-18
S00017943,EXPORTER_03496,IMPORTER_00120,DE,US,DE,170001,2193.15,2024-04-08
S00017944,EXPORTER_01533,IMPORTER_03176,IL,MX,IL,270101,86468.73,2023-06-22
S00017945,EXPORTER_01010,IMPORTER_02172,ES,KR,ES,330402,14995.02,2023-03-30
S00017946,EXPORTER_00535,IMPORTER_00679,IN,TR,IN,290202,49688.45,2024-01-25
S00017947,EXPORTER_03136,IMPORTER_02177,JP,VN,JP,120000,84995.13,2024-11-19
S00017948,EXPORTER_01076,IMPORTER_00552,NL,MX,NL,240001,21138.25,2024-06-10
S00017949,EXPORTER_00433,IMPORTER_03234,SE,TR,SE,330101,49655.9,2023-02-24
S00017950,EXPORTER_00097,IMPORTER_00049,BR,BR,BR,470001,28848.54,2023-03-01
S00017951,EXPORTER_02003,IMPORTER_01174,CA,IN,CA,080101,30380.79,2024-12-25
S00017952,EXPORTER_00799,IMPORTER_02615,JP,NL,JP,190102,4099.49,2024-12-10
S00017953,EXPORTER_01409,IMPORTER_00176,VN,CA,VN,090201,74760.22,2023-10-30
S00017954,EXPORTER_00995,IMPORTER_03801,DE,MX,DE,160201,45395.85,2024-09-20
S00017955,EXPORTER_02946,IMPORTER_00235,FR,KR,FR,340401,63047.38,2024-05-16
S00017956,EXPORTER_00215,IMPORTER_01685,SG,ES,SG,460400,49550.14,2023-10-08
S00017957,EXPORTER_00556,IMPORTER_01301,IT,SG,IT,290402,76173.64,2024-07-08
S00017958,EXPORTER_02862,IMPORTER_01441,IT,FR,IT,470201,56171.89,2024-06-02
S00017959,EXPORTER_00228,IMPORTER_01742,KR,AE,KR,250300,8778.56,2023-05-24
S00017960,EXPORTER_03745,IMPORTER_03539,CN,AE,CN,010401,63338.06,2023-02-19
S00017961,EXPORTER_03765,IMPORTER_01008,MX,SG,MX,350400,41151.79,2023-02-04
S00017962,EXPORTER_02955,IMPORTER_01640,IT,FR,IT,130101,27562.37,2023-07-01
S00017963,EXPORTER_02936,IMPORTER_03047,IL,AE,IL,240202,79850.73,2023-09-30
S00017964,EXPORTER_03341,IMPORTER_00851,CA,SG,CA,340202,39114.2,2023-10-11
S00017965,EXPORTER_03243,IMPORTER_03622,CA,NL,CA,290202,18057.01,2023-10-30
S00017966,EXPORTER_02261,IMPORTER_03969,FR,VN,FR,130000,17849.45,2023-05-09
S00017967,EXPORTER_01739,IMPORTER_00682,BR,MX,BR,180101,59211.84,2024-01-13
S00017968,EXPORTER_01135,IMPORTER_03686,ES,IT,ES,020100,61940.8,2024-08-27
S00017969,EXPORTER_01487,IMPORTER_00151,GB,JP,GB,330300,33587.43,2023-01-25
S00017970,EXPORTER_01903,IMPORTER_01839,JP,JP,JP,060100,33674.39,2023-01-06
S00017971,EXPORTER_01535,IMPORTER_03879,FR,IT,FR,400101,31685.83,2023-10-12
S00017972,EXPORTER_03545,IMPORTER_03286,JP,JP,JP,320401,1922.53,2023-06-03
S00017973,EXPORTER_02862,IMPORTER_00895,VN,ES,VN,020102,32431.37,2024-10-07
S00017974,EXPORTER_00525,IMPORTER_03973,TR,IT,TR,260202,46469.78,2024-08-11
S00017975,EXPORTER_00102,IMPORTER_00541,CN,TR,CN,090200,27808.28,2024-07-13
S00017976,EXPORTER_02204,IMPORTER_03868,SE,KR,SE,390001,72667.3,2023-04-06
S00017977,EXPORTER_00854,IMPORTER_01111,DE,NL,DE,330202,10843.6,2023-03-12
S00017978,EXPORTER_00442,IMPORTER_02494,KR,KR,KR,250402,44867.84,2024-06-23
S00017979,EXPORTER_03644,IMPORTER_03867,IL,IT,IL,490002,20563.11,2024-04-09
S00017980,EXPORTER_01400,IMPORTER_02542,SE,NL,SE,150001,42457.59,2024-06-19
S00017981,EXPORTER_02349,IMPORTER_01824,AE,NL,AE,250301,69229.77,2024-05-19
S00017982,EXPORTER_00190,IMPORTER_00243,JP,TR,JP,140201,10795.98,2024-02-26
S00017983,EXPORTER_01892,IMPORTER_02634,US,SE,US,250101,78815.42,2024-09-16
S00017984,EXPORTER_01351,IMPORTER_02640,NL,DE,NL,310401,65640.88,2024-03-21
S00017985,EXPORTER_02808,IMPORTER_01019,TR,CN,TR,090102,35954.83,2023-06-22
S00017986,EXPORTER_00106,IMPORTER_00205,GB,GB,GB,470301,39329.53,2024-09-15
S00017987,EXPORTER_00670,IMPORTER_00068,IN,CN,IN,300300,54630.96,2024-09-17
S00017988,EXPORTER_00549,IMPORTER_02639,IL,SE,IL,220401,41429.97,2024-04-30
S00017989,EXPORTER_02846,IMPORTER_00547,ES,AE,ES,400202,76422.03,2024-09-11
S00017990,EXPORTER_01771,IMPORTER_01044,MX,MX,MX,260401,42117.32,2024-03-05
S00017991,EXPORTER_01439,IMPORTER_01869,SE,JP,SE,300400,53978.13,2023-11-07
S00017992,EXPORTER_02833,IMPORTER_02556,US,GB,US,180402,74208.76,2024-02-09
S00017993,EXPORTER_02506,IMPORTER_02124,IL,SG,IL,210200,53941.71,2023-09-06
S00017994,EXPORTER_02573,IMPORTER_02060,CA,CA,CA,270201,53524.5,2024-07-19
S00017995,EXPORTER_01388,IMPORTER_01257,IT,NL,IT,420000,39457.61,2024-03-27
S00017996,EXPORTER_00079,IMPORTER_00332,SG,DE,SG,290001,81140.46,2024-01-29
S00017997,EXPORTER_02900,IMPORTER_02767,MX,CN,MX,380102,8933.52,2024-06-03
S00017998,EXPORTER_00167,IMPORTER_03730,IT,AE,IT,040302,31406.54,2023-10-31
S00017999,EXPORTER_01389,IMPORTER_01646,IT,FR,IT,440202,42180.91,2024-12-17
S00018000,EXPORTER_02591,IMPORTER_01940,CA,SG,CA,450102,19290.22,2023-11-26
S00018001,EXPORTER_01584,IMPORTER_03052,US,JP,US,250100,48871.22,2024-09-15
S00018002,EXPORTER_02931,IMPORTER_01797,VN,BR,VN,250400,69645.12,2024-07-14
S00018003,EXPORTER_01925,IMPORTER_00486,FR,VN,FR,110201,76241.7,2023-09-22
S00018004,EXPORTER_03071,IMPORTER_02394,IT,AE,IT,260001,64555.17,2023-12-14
S00018005,EXPORTER_02359,IMPORTER_03742,AE,IT,AE,280001,57197.78,2023-11-08
S00018006,EXPORTER_00980,IMPORTER_00653,FR,BR,FR,230401,71593.31,2023-12-21
S00018007,EXPORTER_03056,IMPORTER_03353,BR,TR,BR,490302,40474.57,2024-06-15
S00018008,EXPORTER_02135,IMPORTER_03523,NL,IL,NL,220200,38053.27,2023-05-29
S00018009,EXPORTER_00216,IMPORTER_02239,IL,TR,IL,400202,54541.12,2024-07-23
S00018010,EXPORTER_03522,IMPORTER_00904,CN,NL,CN,090402,5552.13,2023-08-31
S00018011,EXPORTER_03448,IMPORTER_01274,BR,KR,BR,490400,85944.82,2023-08-19
S00018012,EXPORTER_01431,IMPORTER_03054,US,US,US,340100,36514.24,2023-12-22
S00018013,EXPORTER_03957,IMPORTER_02305,IN,SG,IN,040101,35714.67,2024-01-28
S00018014,EXPORTER_03911,IMPORTER_02714,NL,IL,NL,230402,26939.55,2023-11-17
S00018015,EXPORTER_01781,IMPORTER_01180,CA,CA,CA,280200,62438.43,2024-09-22
S00018016,EXPORTER_00730,IMPORTER_02688,IT,JP,IT,440401,77182.69,2024-10-21
S00018017,EXPORTER_01903,IMPORTER_00883,IT,ES,IT,440402,67666.67,2023-04-17
S00018018,EXPORTER_00834,IMPORTER_01162,SE,ES,SE,260001,6359.37,2024-06-20
S00018019,EXPORTER_01286,IMPORTER_02237,IL,ES,IL,480400,12568.0,2023-10-17
S00018020,EXPORTER_01353,IMPORTER_01148,NL,US,NL,010202,75444.53,2023-06-14
S00018021,EXPORTER_00922,IMPORTER_02995,IN,TR,IN,340200,20051.9,2023-06-21
S00018022,EXPORTER_01663,IMPORTER_00602,AE,IT,AE,400202,70418.21,2023-05-03
S00018023,EXPORTER_01955,IMPORTER_00682,VN,AE,VN,280301,53228.48,2024-02-07
S00018024,EXPORTER_00914,IMPORTER_01848,NL,VN,NL,190100,84764.62,2024-08-22
S00018025,EXPORTER_03791,IMPORTER_02421,SG,US,SG,250001,66697.63,2024-11-10
S00018026,EXPORTER_03575,IMPORTER_00481,TR,AE,TR,130000,61389.79,2024-10-13
S00018027,EXPORTER_00503,IMPORTER_00571,IN,BR,IN,030001,14368.91,2024-02-16
S00018028,EXPORTER_00314,IMPORTER_00886,IN,AE,IN,040100,72740.54,2023-08-27
S00018029,EXPORTER_02645,IMPORTER_03954,SG,GB,SG,120202,10472.47,2023-04-02
S00018030,EXPORTER_01018,IMPORTER_00432,DE,FR,DE,480201,1595.48,2023-03-02
S00018031,EXPORTER_01338,IMPORTER_02259,MX,TR,MX,360202,39367.93,2023-10-29
S00018032,EXPORTER_02701,IMPORTER_02930,BR,VN,BR,300300,50780.88,2024-09-13
S00018033,EXPORTER_03677,IMPORTER_02106,VN,NL,VN,080301,55742.85,2023-01-03
S00018034,EXPORTER_01016,IMPORTER_01029,VN,SG,VN,400302,68522.17,2023-10-27
S00018035,EXPORTER_03809,IMPORTER_01229,ES,JP,ES,280202,64152.77,2023-06-16
S00018036,EXPORTER_00734,IMPORTER_02016,CA,IT,CA,160101,2578.82,2024-07-04
S00018037,EXPORTER_01495,IMPORTER_02987,AE,SG,AE,210001,73475.15,2024-07-31
S00018038,EXPORTER_01794,IMPORTER_02148,VN,GB,VN,320102,55814.87,2024-08-07
S00018039,EXPORTER_01107,IMPORTER_02083,IL,KR,IL,050402,66204.96,2023-01-05
S00018040,EXPORTER_01640,IMPORTER_00501,GB,US,GB,190202,28230.08,2024-12-31
S00018041,EXPORTER_02766,IMPORTER_01426,IT,FR,IT,080301,41426.18,2023-07-06
S00018042,EXPORTER_03814,IMPORTER_00521,CA,MX,CA,080300,15249.64,2024-09-14
S00018043,EXPORTER_02063,IMPORTER_00559,KR,IT,KR,290100,19870.5,2024-11-05
S00018044,EXPORTER_00894,IMPORTER_01379,IN,ES,IN,210301,62079.83,2023-02-21
S00018045,EXPORTER_01388,IMPORTER_01892,KR,FR,KR,050402,58856.17,2024-08-25
S00018046,EXPORTER_00244,IMPORTER_02942,CN,FR,CN,420002,45998.9,2023-08-24
S00018047,EXPORTER_02313,IMPORTER_00675,AE,US,AE,360201,25759.45,2024-02-06
